City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
272,Port Elizabeth,ZA,2021-05-26 23:08:51,-33.918,25.5701,52.11,83,99,4.68
273,Sibolga,ID,2021-05-26 23:08:51,1.7427,98.7792,78.17,86,100,2.73
274,Sikasso,ML,2021-05-26 23:08:51,10.9167,-7.0,87.21,44,94,7.16
275,Saint George,US,2021-05-26 23:08:51,37.1041,-113.5841,91.87,10,1,1.99
276,Nome,US,2021-05-26 23:08:52,64.5011,-165.4064,66.27,20,1,9.22
277,General Pico,AR,2021-05-26 23:08:52,-35.6566,-63.7568,58.14,55,41,5.79
278,Luderitz,NA,2021-05-26 23:08:52,-26.6481,15.1594,63.79,64,62,3.38
279,Arusha,TZ,2021-05-26 23:08:53,-3.3667,36.6833,57.07,92,58,4.21
280,Zabaykalsk,RU,2021-05-26 23:08:53,49.6333,117.3167,49.64,59,13,3.94
281,Nuuk,GL,2021-05-26 23:08:53,64.1835,-51.7216,50.61,40,40,20.71
282,Avallon,FR,2021-05-26 23:08:55,47.4833,3.9,48.94,98,100,1.72
283,Scarborough,GB,2021-05-26 23:06:09,54.2797,-0.4044,48.9,88,55,8.75
284,Dumai,ID,2021-05-26 23:07:19,1.6833,101.45,74.23,98,99,2.06
285,Pisco,PE,2021-05-26 23:08:55,-13.7,-76.2167,66.25,88,20,6.91
286,Duayaw Nkwanta,GH,2021-05-26 23:08:55,7.1724,-2.1028,72.81,97,98,1.86
287,Slavgorodskoye,RU,2021-05-26 23:08:56,53.0214,78.6435,71.11,49,84,9.8
288,Rio Grande,BR,2021-05-26 23:08:56,-32.035,-52.0986,52.95,76,30,7.87
289,Manono,CD,2021-05-26 23:08:56,-7.3,27.4167,66.06,58,0,2.66
290,Faya,SA,2021-05-26 23:08:57,18.3851,42.4509,66.72,35,1,0.87
291,Glenwood Springs,US,2021-05-26 23:04:24,39.5505,-107.3248,77.92,34,99,16.31
292,Sao Jose Da Coroa Grande,BR,2021-05-26 23:08:57,-8.8978,-35.1478,77.36,79,12,10.85
293,Hami,CN,2021-05-26 23:08:57,42.8,93.45,75.27,14,0,9.71
294,San Patricio,US,2021-05-26 23:08:58,28.017,-97.5169,87.89,72,45,15.5
295,Kelvington,CA,2021-05-26 23:08:58,52.1667,-103.5343,48.94,37,98,1.01
296,Kazachinskoye,RU,2021-05-26 23:08:58,57.6953,93.2761,39.9,56,27,2.89
297,Elizabeth City,US,2021-05-26 23:08:59,36.2946,-76.2511,91.6,65,1,9.22
298,Atar,MR,2021-05-26 23:08:59,20.5169,-13.0499,87.4,16,0,7.81
299,Fortuna,US,2021-05-26 23:08:59,40.5982,-124.1573,69.42,67,20,5.01
300,La Spezia,IT,2021-05-26 23:09:00,44.1105,9.8434,57.97,83,79,3.94
301,Beringovskiy,RU,2021-05-26 23:09:00,63.05,179.3167,33.51,89,99,14.99
302,Nyurba,RU,2021-05-26 23:09:00,63.2842,118.3319,54.55,60,65,4.63
303,Miri,MY,2021-05-26 23:09:01,4.4148,114.0089,77.38,87,72,4.97
304,Basti,IN,2021-05-26 23:09:01,26.8,82.7167,79.0,77,100,12.97
305,Kanigoro,ID,2021-05-26 23:09:01,-8.13,112.219,72.12,91,100,2.68
306,Turan,VN,2021-05-26 23:09:01,16.0678,108.2208,80.58,89,40,2.3
307,Waddan,LY,2021-05-26 23:09:02,29.1614,16.139,78.35,30,0,6.29
308,Davidson,US,2021-05-26 23:09:02,36.1501,-86.7833,73.4,83,90,1.99
309,Vangaindrano,MG,2021-05-26 23:09:02,-23.35,47.6,64.22,93,6,4.12
310,Kultuk,RU,2021-05-26 23:09:03,51.7208,103.6956,45.7,85,57,4.94
311,Minab,IR,2021-05-26 23:08:02,27.1467,57.0801,86.63,51,0,6.91
312,Maxixe,MZ,2021-05-26 23:09:03,-23.8597,35.3472,64.44,74,14,0.4
313,Chester,US,2021-05-26 23:04:10,40.1254,-75.8749,73.72,94,1,1.01
314,Novyy Urengoy,RU,2021-05-26 23:09:03,66.0833,76.6333,33.1,63,55,12.33
315,Marsh Harbour,BS,2021-05-26 23:09:04,26.5412,-77.0636,76.87,72,22,8.37
316,Alofi,NU,2021-05-26 23:09:04,-19.0595,-169.9187,75.09,100,75,6.91
317,Muli,MV,2021-05-26 23:09:04,2.9167,73.5667,84.07,73,100,21.34
318,Sur,OM,2021-05-26 23:06:50,22.5667,59.5289,91.47,39,13,8.34
319,Sabang,ID,2021-05-26 23:09:05,5.8933,95.3214,82.51,74,99,17.49
320,Petropavlovsk-Kamchatskiy,RU,2021-05-26 23:00:52,53.0452,158.6483,39.79,100,90,4.18
321,Lethbridge,CA,2021-05-26 23:06:24,49.7,-112.8186,66.09,48,87,4.0
322,Zigos,GR,2021-05-26 23:09:05,41.0167,24.3833,67.77,88,73,1.32
323,Aksu,CN,2021-05-26 23:09:06,41.1231,80.2644,69.48,18,100,3.13
324,Ponta Delgada,PT,2021-05-26 23:09:06,37.7333,-25.6667,59.72,82,20,11.5
325,Ozernovskiy,RU,2021-05-26 23:09:06,51.5,156.5167,40.03,85,100,5.23
326,Petauke,ZM,2021-05-26 23:09:06,-14.2426,31.3253,52.41,75,0,4.88
327,Maputo,MZ,2021-05-26 23:09:07,-25.9653,32.5892,64.22,88,0,1.01
328,Coquimbo,CL,2021-05-26 23:09:07,-29.9533,-71.3436,53.33,93,0,2.48
329,Namwala,ZM,2021-05-26 23:09:07,-15.7504,26.4384,50.94,64,0,4.23
330,Khvoynaya,RU,2021-05-26 23:09:08,58.9,34.5333,42.35,97,73,4.09
331,Hamilton,US,2021-05-26 23:08:38,39.1834,-84.5333,74.95,87,75,1.01
332,Inta,RU,2021-05-26 23:09:08,66.0317,60.1659,34.27,62,70,3.85
333,Warmbad,NA,2021-05-26 23:09:08,-28.45,18.7333,65.26,35,23,6.26
334,Lebu,CL,2021-05-26 23:09:09,-37.6167,-73.65,57.45,94,100,4.81
335,Valreas,FR,2021-05-26 23:09:09,44.3837,4.9908,56.68,85,97,4.25
336,Nioro,GM,2021-05-26 23:04:52,13.35,-15.75,81.63,51,85,9.8
337,Marawi,PH,2021-05-26 23:09:09,7.9986,124.2928,67.64,92,84,1.68
338,Kirakira,SB,2021-05-26 23:09:09,-10.4544,161.9205,79.03,71,100,12.53
339,Dingle,PH,2021-05-26 23:09:10,10.9995,122.6711,81.39,80,22,4.03
340,Lubliniec,PL,2021-05-26 23:09:10,50.669,18.6844,59.49,92,100,8.55
341,Altamira,BR,2021-05-26 23:09:10,-3.2033,-52.2064,79.16,77,72,1.23
342,Maceio,BR,2021-05-26 23:09:11,-9.6658,-35.7353,74.64,88,40,10.07
343,Lamar,US,2021-05-26 23:09:11,33.6668,-95.5836,86.16,77,75,5.7
344,Masterton,NZ,2021-05-26 23:09:11,-40.9597,175.6575,52.88,66,3,5.88
345,Zhigalovo,RU,2021-05-26 23:09:12,54.8097,105.1578,43.03,65,15,6.46
346,Belmonte,BR,2021-05-26 23:09:12,-15.8631,-38.8828,77.5,75,0,5.39
347,Waingapu,ID,2021-05-26 23:09:12,-9.6567,120.2641,79.52,83,51,14.94
348,Kahului,US,2021-05-26 23:09:13,20.8947,-156.47,87.82,59,40,18.41
349,Darlawn,IN,2021-05-26 23:09:13,24.0167,92.9,67.28,99,95,1.28
350,Ossora,RU,2021-05-26 23:09:13,59.2353,163.0719,37.85,88,100,5.37
351,Rudbar,AF,2021-05-26 23:09:14,30.15,62.6,86.99,13,2,5.1
352,Hambantota,LK,2021-05-26 23:09:14,6.1241,81.1185,79.7,80,97,23.2
353,Pangnirtung,CA,2021-05-26 23:09:14,66.1451,-65.7125,27.91,91,38,2.84
354,Guerrero Negro,MX,2021-05-26 23:09:15,27.9769,-114.0611,72.19,49,59,17.49
355,Belaya Gora,RU,2021-05-26 23:09:15,68.5333,146.4167,55.45,47,71,17.2
356,Never,FR,2021-05-26 23:09:15,46.9896,3.159,55.15,98,92,1.39
357,Touros,BR,2021-05-26 23:09:15,-5.1989,-35.4608,77.9,78,21,14.7
358,Baghdad,IQ,2021-05-26 23:08:24,33.3406,44.4009,76.91,33,0,3.74
359,Hobyo,SO,2021-05-26 23:09:16,5.3505,48.5268,78.64,78,86,19.22
360,Arlit,NE,2021-05-26 23:09:16,18.7369,7.3853,87.12,5,66,7.81
361,Strezhevoy,RU,2021-05-26 23:09:17,60.7333,77.5889,44.58,97,100,9.06
362,Srednyaya Akhtuba,RU,2021-05-26 23:09:17,48.7089,44.8667,64.06,59,99,13.4
363,Salta,AR,2021-05-26 23:09:17,-24.7859,-65.4117,57.58,76,100,1.99
364,Pontes E Lacerda,BR,2021-05-26 23:08:19,-15.2261,-59.3353,80.62,58,87,1.36
365,Port Hardy,CA,2021-05-26 23:08:11,50.6996,-127.4199,48.4,89,100,13.91
366,Birao,CF,2021-05-26 23:09:18,10.2849,22.7882,79.93,59,99,6.71
367,Benghazi,LY,2021-05-26 23:09:18,32.1167,20.0667,70.93,69,15,11.07
368,Norman Wells,CA,2021-05-26 23:09:18,65.282,-126.8329,56.46,39,100,10.71
369,Turbat,PK,2021-05-26 23:04:02,26.0023,63.044,94.35,24,22,4.21
370,Pirojpur,BD,2021-05-26 23:09:19,22.5667,89.9833,81.0,84,96,20.69
371,Chapleau,CA,2021-05-26 23:09:19,47.8405,-83.4034,52.29,43,72,12.21
372,Surazh,RU,2021-05-26 23:09:19,53.0175,32.3918,52.07,90,33,2.26
373,Alyangula,AU,2021-05-26 23:09:20,-13.8483,136.4192,78.57,66,43,16.37
374,Banjar,ID,2021-05-26 23:09:20,-8.19,114.9675,76.86,84,93,3.09
375,Ostrovnoy,RU,2021-05-26 23:09:20,68.0531,39.5131,35.11,72,30,4.12
376,Vila Velha,BR,2021-05-26 23:04:49,-20.3297,-40.2925,74.95,87,0,5.99
377,Basoko,CD,2021-05-26 23:05:23,1.2391,23.616,73.74,76,83,1.92
378,Waldoboro,US,2021-05-26 23:09:21,44.0954,-69.3756,82.6,73,27,12.41
379,Besikduzu,TR,2021-05-26 23:09:21,41.052,39.2284,57.09,83,7,3.65
380,Fuling,CN,2021-05-26 23:09:21,29.7022,107.3919,64.71,94,100,1.19
381,Erzin,TR,2021-05-26 23:09:22,36.9559,36.2,69.01,59,0,1.83
382,Vostok,RU,2021-05-26 23:09:22,46.4856,135.8833,53.8,49,80,2.01
383,Gizo,SB,2021-05-26 23:09:22,-8.103,156.8419,81.52,82,95,21.68
384,Dunedin,NZ,2021-05-26 23:09:23,-45.8742,170.5036,49.8,34,42,14.0
385,Tuatapere,NZ,2021-05-26 23:09:23,-46.1333,167.6833,49.82,78,100,8.59
386,Bowen,AU,2021-05-26 23:09:23,-20.0167,148.2333,69.76,71,1,7.29
387,Abha,SA,2021-05-26 23:09:24,18.2164,42.5053,66.45,34,0,0.81
388,Vanderhoof,CA,2021-05-26 23:09:24,54.0166,-124.0198,57.29,64,100,5.1
389,Aklavik,CA,2021-05-26 23:09:24,68.2191,-135.0107,36.7,60,100,12.41
390,Mamallapuram,IN,2021-05-26 23:09:24,12.6264,80.1722,88.05,60,93,11.79
391,Zwedru,LR,2021-05-26 23:09:25,6.0667,-8.1281,74.28,98,100,2.95
392,Khandyga,RU,2021-05-26 23:09:25,62.6667,135.6,55.85,58,53,1.23
393,Maseru,LS,2021-05-26 23:09:25,-29.3167,27.4833,45.79,64,79,1.66
394,Sanchor,IN,2021-05-26 23:09:26,24.7553,71.7722,84.7,75,42,15.01
395,Kavieng,PG,2021-05-26 23:09:26,-2.5744,150.7967,80.69,82,100,7.52
396,Kiunga,PG,2021-05-26 23:09:26,-6.1219,141.2906,74.73,95,99,2.19
397,Lompoc,US,2021-05-26 23:09:27,34.6391,-120.4579,78.57,70,20,16.11
398,Mount Gambier,AU,2021-05-26 23:09:27,-37.8333,140.7667,53.91,84,71,8.3
399,Huilong,CN,2021-05-26 23:09:27,31.8111,121.655,70.03,88,94,10.87
400,Lisakovsk,KZ,2021-05-26 23:09:27,52.5369,62.4936,57.99,52,62,9.08
401,Matagami,CA,2021-05-26 23:09:28,49.7502,-77.6328,44.71,70,90,15.03
402,Luau,AO,2021-05-26 23:05:23,-10.7073,22.2247,56.77,57,0,4.83
403,Mandalgovi,MN,2021-05-26 23:09:28,45.7625,106.2708,41.86,72,40,25.12
404,Berlevag,NO,2021-05-26 23:09:28,70.8578,29.0864,38.25,79,39,9.86
405,Lagoa,PT,2021-05-26 23:09:29,39.05,-27.9833,59.23,69,46,16.46
406,Morden,CA,2021-05-26 23:09:29,49.1919,-98.1014,52.18,36,32,10.8
407,Takoradi,GH,2021-05-26 23:09:29,4.8845,-1.7554,80.35,86,72,10.2
408,Omsukchan,RU,2021-05-26 23:09:30,62.5333,155.8,38.37,74,100,5.23
409,Shelburne,CA,2021-05-26 23:09:30,44.0787,-80.2041,69.28,78,100,14.54
410,Lakhdenpokhya,RU,2021-05-26 23:09:30,61.5198,30.1992,42.82,97,88,2.24
411,Sale,MA,2021-05-26 23:09:13,34.0389,-6.8166,69.64,82,100,3.44
412,Kuusamo,FI,2021-05-26 23:09:31,65.9667,29.1833,37.44,60,0,8.05
413,Georgetown,MY,2021-05-26 23:08:06,5.4112,100.3354,78.89,94,40,2.17
414,Mackay,AU,2021-05-26 23:09:31,-21.15,149.2,74.05,72,0,5.95
415,Makueni,KE,2021-05-26 23:09:31,-1.8041,37.6203,58.24,87,27,1.07
416,Ranong,TH,2021-05-26 23:09:32,9.9658,98.6348,78.3,92,100,10.18
417,Podyuga,RU,2021-05-26 23:09:32,61.095,40.8647,39.56,82,100,8.77
418,Kansanshi,ZM,2021-05-26 23:06:17,-12.0951,26.4273,49.01,72,0,2.68
419,Tabou,CI,2021-05-26 23:04:06,4.423,-7.3528,79.88,84,85,6.17
420,Husavik,IS,2021-05-26 23:09:32,66.0449,-17.3389,48.99,72,95,6.26
421,Chumikan,RU,2021-05-26 23:09:33,54.7183,135.315,44.64,61,29,4.21
422,Yenagoa,NG,2021-05-26 23:09:33,4.9247,6.2642,77.05,94,100,4.09
423,Puerto Escondido,MX,2021-05-26 23:09:33,15.85,-97.0667,85.03,65,75,6.91
424,Kvarkeno,RU,2021-05-26 23:09:34,52.0833,59.725,58.95,48,74,12.88
425,Goundam,ML,2021-05-26 23:09:34,16.4145,-3.6708,98.33,20,99,8.88
426,Erenhot,CN,2021-05-26 23:05:18,43.6475,111.9767,57.85,47,81,23.76
427,Linxia,CN,2021-05-26 23:09:35,35.6003,103.2064,55.2,48,48,3.91
428,Turukhansk,RU,2021-05-26 23:09:35,65.8167,87.9833,29.82,73,90,6.78
429,Pak Phanang,TH,2021-05-26 23:09:36,8.3511,100.202,78.85,80,100,7.31
430,Bithur,IN,2021-05-26 23:09:36,26.6333,80.2833,82.49,60,100,9.64
431,Chippewa Falls,US,2021-05-26 23:09:37,44.9369,-91.3929,64.89,43,1,8.61
432,Eyl,SO,2021-05-26 23:09:37,7.9803,49.8164,78.71,73,14,19.22
433,Praya,CV,2021-05-26 23:09:37,14.9215,-23.5087,72.14,78,20,23.02
434,Honiara,SB,2021-05-26 23:09:25,-9.4333,159.95,82.96,69,91,3.49
435,Saint-Pierre,RE,2021-05-26 23:09:38,-21.3393,55.4781,69.48,85,0,5.75
436,Shimoda,JP,2021-05-26 23:09:38,34.6667,138.95,63.1,92,100,7.25
437,Bilibino,RU,2021-05-26 23:09:38,68.0546,166.4372,49.03,53,100,5.73
438,Codrington,AU,2021-05-26 23:09:39,-38.2667,141.9667,54.54,78,58,13.62
439,Inirida,CO,2021-05-26 23:09:39,3.8653,-67.9239,74.53,95,77,1.77
440,Laguna,US,2021-05-26 23:09:39,38.421,-121.4238,92.05,18,1,1.99
441,Makakilo City,US,2021-05-26 23:09:40,21.3469,-158.0858,86.32,53,40,18.41
442,Rantepao,ID,2021-05-26 23:09:36,-2.9701,119.8978,68.79,96,79,0.96
443,Kashi,CN,2021-05-26 23:09:40,39.4547,75.9797,65.17,23,13,0.36
444,Tigil,RU,2021-05-26 23:09:40,57.8,158.6667,48.36,43,39,5.88
445,Kapoeta,SS,2021-05-26 23:09:41,4.7717,33.5903,79.75,47,94,5.3
446,Mbandaka,CD,2021-05-26 23:09:41,0.0487,18.2603,72.23,91,97,1.99
447,Izyaslav,UA,2021-05-26 23:09:41,50.1195,26.8213,50.74,90,4,6.2
448,Burnie,AU,2021-05-26 23:09:42,-41.0667,145.9167,54.91,68,36,15.73
449,Tazmalt,DZ,2021-05-26 23:09:42,36.3868,4.3989,68.63,74,73,3.8
450,Bage,BR,2021-05-26 23:09:42,-31.3314,-54.1069,55.18,71,0,9.22
451,Partizan,RU,2021-05-26 23:09:43,53.9502,38.098,60.03,73,100,7.47
452,Beatrice,US,2021-05-26 23:09:43,40.2681,-96.747,84.45,38,69,8.99
453,Kismayo,SO,2021-05-26 23:09:43,-0.3582,42.5454,77.0,80,7,11.59
454,Puerto Penasco,MX,2021-05-26 23:08:33,31.3167,-113.5333,76.91,71,66,8.01
455,Tsiroanomandidy,MG,2021-05-26 23:07:16,-18.7667,46.0333,57.13,72,1,2.64
456,Orlik,RU,2021-05-26 23:09:44,52.5178,99.825,35.82,91,73,2.64
457,Formosa,AR,2021-05-26 23:09:44,-26.1775,-58.1781,60.78,88,0,4.61
458,Tricase,IT,2021-05-26 23:09:44,39.9304,18.3553,64.31,65,1,9.22
459,Soledar,UA,2021-05-26 23:09:45,48.6794,38.089,63.99,60,98,4.09
460,Tateyama,JP,2021-05-26 23:09:45,34.9833,139.8667,66.22,90,100,4.85
461,Acapulco,MX,2021-05-26 23:09:33,16.8634,-99.8901,89.42,55,75,11.56
462,Richards Bay,ZA,2021-05-26 23:09:45,-28.783,32.0377,63.59,94,10,4.52
463,Knysna,ZA,2021-05-26 23:04:10,-34.0363,23.0471,57.51,74,99,4.14
464,Mayo,US,2021-05-26 23:09:46,38.8876,-76.5119,82.35,86,1,4.23
465,Yuzhno-Kurilsk,RU,2021-05-26 23:09:46,44.0306,145.8556,49.77,74,6,0.74
466,Shenzhen,CN,2021-05-26 23:09:47,22.5455,114.0683,87.85,88,82,5.88
467,Murray Bridge,AU,2021-05-26 23:09:47,-35.1167,139.2667,57.13,71,26,6.96
468,Yantal,RU,2021-05-26 23:09:47,56.8471,105.2542,34.3,72,13,8.55
469,Rostovka,RU,2021-05-26 23:09:47,55.3842,71.8891,53.51,67,44,14.88
470,Umuarama,BR,2021-05-26 23:09:48,-23.7664,-53.325,65.03,53,100,7.45
471,Nizwa,OM,2021-05-26 23:09:48,22.9333,57.5333,89.19,16,0,1.86
472,Kafanchan,NG,2021-05-26 23:09:48,9.5833,8.3,72.97,83,64,5.12
473,Sobolevo,RU,2021-05-26 23:09:49,54.4299,31.8996,48.2,86,4,3.42
474,Ambon,ID,2021-05-26 23:09:49,-3.6954,128.1814,80.74,83,40,14.72
475,Kozmodemyansk,RU,2021-05-26 23:09:49,56.3367,46.5711,47.23,90,3,6.22
476,Sinnamary,GF,2021-05-26 23:09:50,5.3833,-52.95,77.56,91,99,10.47
477,Noshiro,JP,2021-05-26 23:09:50,40.2039,140.0242,59.13,66,100,7.72
478,Yerbogachen,RU,2021-05-26 23:09:50,61.2767,108.0108,42.28,48,63,9.42
479,Stornoway,GB,2021-05-26 23:09:51,58.2093,-6.3865,50.94,81,90,12.66
480,Windhoek,NA,2021-05-26 23:09:51,-22.5594,17.0832,53.11,49,0,3.94
481,Awjilah,LY,2021-05-26 23:09:51,29.1081,21.2869,78.64,28,0,10.2
482,Nhamunda,BR,2021-05-26 23:09:52,-2.1861,-56.7131,79.95,79,90,0.51
483,Souillac,MU,2021-05-26 23:09:52,-20.5167,57.5167,72.36,90,15,3.51
484,Marfino,RU,2021-05-26 23:09:52,55.7028,37.3822,61.09,90,75,4.23
485,Alexandria,EG,2021-05-26 23:09:53,31.2156,29.9553,73.0,70,0,4.9
486,Humberto De Campos,BR,2021-05-26 23:09:53,-2.5983,-43.4611,77.79,78,25,3.76
487,Orotukan,RU,2021-05-26 23:09:53,62.2667,151.7,42.57,63,100,14.79
488,Kushmurun,KZ,2021-05-26 23:09:53,52.4503,64.6311,58.6,54,66,9.57
489,Bandarbeyla,SO,2021-05-26 23:09:54,9.4942,50.8122,78.66,81,72,22.01
490,Tazovskiy,RU,2021-05-26 23:09:54,67.4667,78.7,27.37,84,32,4.85
491,Naze,JP,2021-05-26 23:09:54,28.3667,129.4833,77.45,88,89,24.18
492,Yatou,CN,2021-05-26 23:09:55,37.15,122.3833,61.68,67,8,12.71
493,Bonavista,CA,2021-05-26 23:05:59,48.6499,-53.1147,42.12,96,100,13.27
494,Tezu,IN,2021-05-26 23:09:55,27.9167,96.1667,75.6,98,100,0.89
495,Morehead,US,2021-05-26 23:09:55,37.2711,-87.1764,78.15,83,40,0.0
496,Puerto Narino,CO,2021-05-26 23:09:56,-3.7703,-70.3831,76.95,98,95,1.9
497,Gat,IL,2021-05-26 23:06:02,31.61,34.7642,75.4,56,0,0.85
498,Pecos,US,2021-05-26 23:09:56,31.4229,-103.4932,97.63,42,69,5.75
499,Thaba-Tseka,LS,2021-05-26 23:09:56,-29.522,28.6084,42.06,57,50,4.03
500,Marshfield,US,2021-05-26 23:09:57,44.6689,-90.1718,64.44,51,40,10.36
501,Sosnytsya,UA,2021-05-26 23:09:57,51.5239,32.4999,58.37,93,95,3.85
502,Sambava,MG,2021-05-26 23:09:57,-14.2667,50.1667,70.07,90,12,6.78
503,Mitsamiouli,KM,2021-05-26 23:09:58,-11.3847,43.2844,78.03,67,20,14.65
504,Champasak,LA,2021-05-26 23:09:58,14.75,106.0,73.56,99,98,2.77
505,Erdenet,MN,2021-05-26 23:09:58,49.0333,104.0833,41.86,76,84,5.37
506,Synya,RU,2021-05-26 23:09:58,65.3718,58.0387,33.87,63,99,4.83
507,Camocim,BR,2021-05-26 23:09:59,-2.9022,-40.8411,79.21,80,50,11.18
508,Coahuayana,MX,2021-05-26 23:09:59,18.7333,-103.6833,92.68,54,100,6.67
509,Cap Malheureux,MU,2021-05-26 23:09:59,-19.9842,57.6142,72.46,80,5,1.99
510,Madimba,TZ,2021-05-26 23:04:14,-10.4,40.3333,70.3,89,3,9.08
511,Honningsvag,NO,2021-05-26 23:10:00,70.9821,25.9704,39.27,71,49,5.59
512,Juchipila,MX,2021-05-26 23:10:00,21.4167,-103.1167,92.82,21,70,9.8
513,Anadyr,RU,2021-05-26 23:10:01,64.75,177.4833,52.3,40,0,25.99
514,Labuan,MY,2021-05-26 23:10:01,5.2767,115.2417,78.96,78,84,5.23
515,Kenai,US,2021-05-26 23:10:03,60.5544,-151.2583,57.29,66,1,13.8
516,Tiarei,PF,2021-05-26 23:10:04,-17.5333,-149.3333,82.42,76,24,7.76
517,Mantua,IT,2021-05-26 23:10:04,45.1667,10.7833,62.71,80,57,1.01
518,Ishigaki,JP,2021-05-26 23:10:05,24.3448,124.1572,83.32,85,77,17.85
519,Adrar,MR,2021-05-26 23:10:05,20.5022,-10.0711,90.43,19,0,7.29
520,Killarney,IE,2021-05-26 23:10:05,52.05,-9.5167,44.38,92,98,4.99
521,Itigi,TZ,2021-05-26 23:10:06,-5.7,34.4833,60.19,80,50,7.81
522,Calabozo,VE,2021-05-26 23:10:06,8.9242,-67.4293,84.42,55,87,4.52
523,Dolinsk,RU,2021-05-26 23:10:06,47.35,142.8,46.26,74,40,0.85
524,Kibre Mengist,ET,2021-05-26 23:10:07,5.8833,38.9833,59.76,88,87,1.7
525,Kandrian,PG,2021-05-26 23:10:07,-6.2167,149.55,80.2,79,100,13.35
526,Grand Gaube,MU,2021-05-26 23:10:07,-20.0064,57.6608,72.37,80,7,1.99
527,Poum,NC,2021-05-26 23:10:07,-20.2333,164.0167,72.5,59,59,13.2
528,Egvekinot,RU,2021-05-26 23:10:08,66.3167,-179.1667,41.43,42,11,15.61
529,Sitka,US,2021-05-26 23:10:08,57.0531,-135.33,51.69,71,75,5.75
530,Palana,RU,2021-05-26 23:10:08,59.1167,159.9667,38.59,67,97,7.11
531,Yakeshi,CN,2021-05-26 23:10:09,49.2833,120.7333,46.98,65,32,3.8
532,Batticaloa,LK,2021-05-26 23:10:09,7.7102,81.6924,82.81,64,100,19.17
533,La Asuncion,VE,2021-05-26 23:10:09,11.0333,-63.8628,78.39,85,34,13.42
534,Hondo,JP,2021-05-26 23:10:09,32.45,130.2,62.55,95,100,22.66
535,Gondanglegi,ID,2021-05-26 23:10:10,-7.7479,112.0132,73.56,87,100,3.15
536,Neryungri,RU,2021-05-26 23:10:10,56.6709,124.6491,36.61,94,91,0.27
537,Jaswantnagar,IN,2021-05-26 23:10:10,26.8786,78.9028,88.59,17,96,7.02
538,Silale,LT,2021-05-26 23:10:11,55.4906,22.1814,47.46,98,93,8.23
539,Plouzane,FR,2021-05-26 23:10:11,48.3833,-4.6167,53.69,90,90,2.28
540,Avera,US,2021-05-26 23:10:11,33.194,-82.5271,91.71,40,30,10.65
541,Muana,BR,2021-05-26 23:10:12,-1.5283,-49.2167,79.21,78,87,4.81
542,Manmad,IN,2021-05-26 23:10:12,20.25,74.45,75.18,78,100,23.24
543,Tarakan,ID,2021-05-26 23:06:55,3.3,117.6333,79.61,84,72,4.94
544,Aztec,US,2021-05-26 23:10:13,36.8222,-107.9929,78.21,13,100,15.86
545,Northam,GB,2021-05-26 23:10:13,51.0333,-4.2167,50.31,94,11,2.59
